Age,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Recency,Frequency,Monetary,Tenure,Gender_Male,City_Houston,City_Los Angeles,City_Miami,City_New York,City_San Francisco,Membership Type_Gold,Membership Type_Silver,Satisfaction Score
-0.9397611893307474,1.4187324331930902,1.2965371193356596,1.5155085395774486,-1.0057637364916368,-1.160498448436639,-1.160498448436639,1.2965371193356596,1.4187324331930902,-0.834481166836403,1,0,0,0,0,1,1,0,3
-1.555649878383666,-0.40754258229101475,-0.15269709114231547,-0.559495939529247,0.9942692937888751,1.5893318831920256,1.5893318831920256,-0.15269709114231547,-0.40754258229101475,1.69002327170289,1,0,0,1,0,0,0,1,1
0.9079048778280089,-1.0989023023734603,-1.1188532314609656,-1.7699152190081529,-1.0057637364916368,-0.12002210673930643,-0.12002210673930643,-1.1188532314609656,-1.0989023023734603,-0.5087386586377847,0,1,0,0,0,0,0,0,2
-0.32387250027782866,0.8929446444719991,0.3303809790170095,1.1696744597263324,0.9942692937888751,0.17725684803136,0.17725684803136,0.3303809790170095,0.8929446444719991,0.3056176118587615,0,0,0,0,1,0,1,0,3
0.08671995909078384,-0.15946156138838308,-0.394236126221978,-0.04074481975257353,-1.0057637364916368,-0.7888997549733059,-0.7888997549733059,-0.394236126221978,-0.15946156138838308,-0.9973524209357123,1,0,1,0,0,0,0,1,2
1.93438602624954,-0.9470357399124184,-0.6357751613016405,-1.2511640992314794,0.9942692937888751,1.0690937123433593,1.0690937123433593,-0.6357751613016405,-0.9470357399124184,0.9571026282559985,0,0,0,0,0,0,0,0,1
-0.7344649596464412,1.7241268149515752,1.7796151894949845,1.3425914996518897,-1.0057637364916368,-1.0118589710513057,-1.0118589710513057,1.7796151894949845,1.7241268149515752,-0.5087386586377847,1,0,0,0,0,1,1,0,3
-1.35035364869936,-0.38040872062978953,0.08884194393734703,0.1321722201729838,0.9942692937888751,2.035250315348025,2.035250315348025,0.08884194393734703,-0.38040872062978953,2.260072661050472,1,0,0,1,0,0,0,1,1
0.7026086481437026,-1.154554406392912,-1.360392266540628,-1.0782470593059212,-1.0057637364916368,-0.26866158412463964,-0.26866158412463964,-1.360392266540628,-1.154554406392912,-0.7530455397867485,0,1,0,0,0,0,0,0,2
-0.5291687299621349,0.8107124310701221,0.571920014096672,0.9967574198007735,0.9942692937888751,0.02861737064602679,0.02861737064602679,0.571920014096672,0.8107124310701221,0.22418198480910692,0,0,0,0,1,0,1,0,3
0.29201618877509006,-0.10214820053252976,-0.15269709114231547,0.4780063000241,-1.0057637364916368,-1.0118589710513057,-1.0118589710513057,-0.15269709114231547,-0.10214820053252976,-1.1602236750350217,1,0,1,0,0,0,0,1,2
1.5237935668809275,-1.0037953484894715,-0.877314196381303,-0.7324129794548051,0.9942692937888751,0.920454234958026,0.920454234958026,-0.877314196381303,-1.0037953484894715,0.7127957471070346,0,0,0,0,0,0,0,0,1
-1.1450574190150538,1.8060821522140513,2.021154224574647,1.5155085395774486,-1.0057637364916368,-1.2348181871293056,-1.2348181871293056,2.021154224574647,1.8060821522140513,-0.6716099127370938,1,0,0,0,0,1,1,0,3
-0.32387250027782866,-0.49143605252929323,-0.6357751613016405,-0.38657889960368974,0.9942692937888751,0.47453580280202645,0.47453580280202645,-0.6357751613016405,-0.49143605252929323,0.3056176118587615,1,0,0,1,0,0,0,1,1
0.49731241845939633,-1.0723221929910354,-1.1188532314609656,-1.596998179082595,-1.0057637364916368,-0.565940538895306,-0.565940538895306,-1.1188532314609656,-1.0723221929910354,-0.9973524209357123,0,1,0,0,0,0,0,0,2
-0.7344649596464412,0.949704253049052,0.8134590491763345,0.8238403798752162,0.9942692937888751,-0.4916208002026395,-0.4916208002026395,0.8134590491763345,0.949704253049052,-0.2644317774888208,0,0,0,0,1,0,1,0,3
-0.11857627059352242,-0.0471882868615784,0.08884194393734703,0.30508926009854265,-1.0057637364916368,-0.9375392323586391,-0.9375392323586391,0.08884194393734703,-0.0471882868615784,-0.9973524209357123,1,0,1,0,0,0,0,1,3
1.7290897965652339,-0.9064733854902806,-0.877314196381303,-0.9053300193803633,0.9942692937888751,0.7718147575726929,0.7718147575726929,-0.877314196381303,-0.9064733854902806,0.5499244930077254,0,0,0,0,0,0,0,0,1
-0.9397611893307474,1.446420047133116,1.2965371193356596,1.1696744597263324,-1.0057637364916368,-1.2348181871293056,-1.2348181871293056,1.2965371193356596,1.446420047133116,-0.9159167938860577,1,0,0,0,0,1,1,0,3
-1.555649878383666,-0.4352301962310406,-0.15269709114231547,-0.21366185967813162,0.9942692937888751,1.515012144499359,1.515012144499359,-0.15269709114231547,-0.4352301962310406,1.6085876446532354,1,0,0,1,0,0,0,1,1
0.9079048778280089,-1.126589916313486,-1.1188532314609656,-1.4240811391570367,-1.0057637364916368,-0.19434184543197303,-0.19434184543197303,-1.1188532314609656,-1.126589916313486,-0.5901742856874392,0,1,0,0,0,0,0,0,2
-0.32387250027782866,0.8652570305319732,0.3303809790170095,0.6509233399496589,0.9942692937888751,-0.34298132281730626,-0.34298132281730626,0.3303809790170095,0.8652570305319732,-0.2644317774888208,0,0,0,0,1,0,1,0,3
0.08671995909078384,-0.13177394744835724,-0.394236126221978,0.1321722201729838,-1.0057637364916368,-0.7145800162806393,-0.7145800162806393,-0.394236126221978,-0.13177394744835724,-0.9159167938860577,1,0,1,0,0,0,0,1,2
1.93438602624954,-0.9608795468824314,-0.6357751613016405,-1.2511640992314794,0.9942692937888751,0.9947739736506926,0.9947739736506926,-0.6357751613016405,-0.9608795468824314,0.8756670012063439,0,0,0,0,0,0,0,0,1
-0.7344649596464412,1.6964392010115492,1.7796151894949845,1.3425914996518897,-1.0057637364916368,-1.0861787097439723,-1.0861787097439723,1.7796151894949845,1.6964392010115492,-0.5901742856874392,1,0,0,0,0,1,1,0,3
-1.35035364869936,-0.40809633456981537,0.08884194393734703,-0.04074481975257353,0.9942692937888751,1.9609305766553586,1.9609305766553586,0.08884194393734703,-0.40809633456981537,2.178637034000818,1,0,0,1,0,0,0,1,1
0.7026086481437026,-1.182242020332938,-1.360392266540628,-1.596998179082595,-1.0057637364916368,-0.41730106150997287,-0.41730106150997287,-1.360392266540628,-1.182242020332938,-0.9159167938860577,0,1,0,0,0,0,0,0,2
-0.5291687299621349,0.7830248171300963,0.571920014096672,0.8238403798752162,0.9942692937888751,-0.04570236804663982,-0.04570236804663982,0.571920014096672,0.7830248171300963,0.1427463577594523,0,0,0,0,1,0,1,0,3
0.29201618877509006,-0.07446058659250393,-0.15269709114231547,0.4780063000241,-1.0057637364916368,-1.0861787097439723,-1.0861787097439723,-0.15269709114231547,-0.07446058659250393,-1.2416593020846762,1,0,1,0,0,0,0,1,2
1.5237935668809275,-1.0176391554594844,-0.877314196381303,-0.7324129794548051,0.9942692937888751,0.8461344962653595,0.8461344962653595,-0.877314196381303,-1.0176391554594844,0.63136012005738,0,0,0,0,0,0,0,0,1
-1.1450574190150538,1.7783945382740256,2.021154224574647,1.5155085395774486,-1.0057637364916368,-1.3091379258219722,-1.3091379258219722,2.021154224574647,1.7783945382740256,-0.7530455397867485,1,0,0,0,0,1,1,0,3
-0.32387250027782866,-0.4637484385892674,-0.6357751613016405,-0.38657889960368974,0.9942692937888751,0.40021606410935984,0.40021606410935984,-0.6357751613016405,-0.4637484385892674,0.22418198480910692,1,0,0,1,0,0,0,1,1
0.49731241845939633,-1.0446345790510094,-1.1188532314609656,-1.7699152190081529,-1.0057637364916368,-0.6402602775879727,-0.6402602775879727,-1.1188532314609656,-1.0446345790510094,-1.0787880479853669,0,1,0,0,0,0,0,0,2
-0.7344649596464412,0.9220166391090262,0.8134590491763345,1.1696744597263324,0.9942692937888751,-0.565940538895306,-0.565940538895306,0.8134590491763345,0.9220166391090262,-0.3458674045384754,0,0,0,0,1,0,1,0,3
0.08671995909078384,-0.15946156138838308,-0.394236126221978,-0.04074481975257353,-1.0057637364916368,-0.8632194936659725,-0.8632194936659725,-0.394236126221978,-0.15946156138838308,-1.0787880479853669,1,0,1,0,0,0,0,1,2
1.93438602624954,-0.9470357399124184,-0.6357751613016405,-1.2511640992314794,0.9942692937888751,0.920454234958026,0.920454234958026,-0.6357751613016405,-0.9470357399124184,0.7942313741566892,0,0,0,0,0,0,0,0,1
-0.7344649596464412,1.7241268149515752,1.7796151894949845,1.3425914996518897,-1.0057637364916368,-1.0118589710513057,-1.0118589710513057,1.7796151894949845,1.7241268149515752,-0.5087386586377847,1,0,0,0,0,1,1,0,3
-1.35035364869936,-0.38040872062978953,0.08884194393734703,0.1321722201729838,0.9942692937888751,2.035250315348025,2.035250315348025,0.08884194393734703,-0.38040872062978953,2.260072661050472,1,0,0,1,0,0,0,1,1
0.7026086481437026,-1.154554406392912,-1.360392266540628,-1.0782470593059212,-1.0057637364916368,-0.26866158412463964,-0.26866158412463964,-1.360392266540628,-1.154554406392912,-0.7530455397867485,0,1,0,0,0,0,0,0,2
-0.5291687299621349,0.8107124310701221,0.571920014096672,0.9967574198007735,0.9942692937888751,0.02861737064602679,0.02861737064602679,0.571920014096672,0.8107124310701221,0.22418198480910692,0,0,0,0,1,0,1,0,3
0.29201618877509006,-0.10214820053252976,-0.15269709114231547,0.4780063000241,-1.0057637364916368,-1.0118589710513057,-1.0118589710513057,-0.15269709114231547,-0.10214820053252976,-1.1602236750350217,1,0,1,0,0,0,0,1,2
1.5237935668809275,-1.0037953484894715,-0.877314196381303,-0.7324129794548051,0.9942692937888751,0.920454234958026,0.920454234958026,-0.877314196381303,-1.0037953484894715,0.7127957471070346,0,0,0,0,0,0,0,0,1
-1.1450574190150538,1.8060821522140513,2.021154224574647,1.5155085395774486,-1.0057637364916368,-1.2348181871293056,-1.2348181871293056,2.021154224574647,1.8060821522140513,-0.6716099127370938,1,0,0,0,0,1,1,0,3
-0.32387250027782866,-0.49143605252929323,-0.6357751613016405,-0.38657889960368974,0.9942692937888751,0.47453580280202645,0.47453580280202645,-0.6357751613016405,-0.49143605252929323,0.3056176118587615,1,0,0,1,0,0,0,1,1
0.49731241845939633,-1.0723221929910354,-1.1188532314609656,-1.596998179082595,-1.0057637364916368,-0.565940538895306,-0.565940538895306,-1.1188532314609656,-1.0723221929910354,-0.9973524209357123,0,1,0,0,0,0,0,0,2
-0.7344649596464412,0.949704253049052,0.8134590491763345,0.8238403798752162,0.9942692937888751,-0.4916208002026395,-0.4916208002026395,0.8134590491763345,0.949704253049052,-0.2644317774888208,0,0,0,0,1,0,1,0,3
-0.11857627059352242,-0.0471882868615784,0.08884194393734703,0.30508926009854265,-1.0057637364916368,-0.9375392323586391,-0.9375392323586391,0.08884194393734703,-0.0471882868615784,-0.9973524209357123,1,0,1,0,0,0,0,1,3
1.7290897965652339,-0.9064733854902806,-0.877314196381303,-0.9053300193803633,0.9942692937888751,0.7718147575726929,0.7718147575726929,-0.877314196381303,-0.9064733854902806,0.5499244930077254,0,0,0,0,0,0,0,0,1
-0.9397611893307474,1.446420047133116,1.2965371193356596,1.1696744597263324,-1.0057637364916368,-1.2348181871293056,-1.2348181871293056,1.2965371193356596,1.446420047133116,-0.9159167938860577,1,0,0,0,0,1,1,0,3
-1.555649878383666,-0.4352301962310406,-0.15269709114231547,-0.21366185967813162,0.9942692937888751,1.515012144499359,1.515012144499359,-0.15269709114231547,-0.4352301962310406,1.6085876446532354,1,0,0,1,0,0,0,1,1
0.9079048778280089,-1.126589916313486,-1.1188532314609656,-1.4240811391570367,-1.0057637364916368,-0.19434184543197303,-0.19434184543197303,-1.1188532314609656,-1.126589916313486,-0.5901742856874392,0,1,0,0,0,0,0,0,2
-0.32387250027782866,0.8652570305319732,0.3303809790170095,0.6509233399496589,0.9942692937888751,-0.34298132281730626,-0.34298132281730626,0.3303809790170095,0.8652570305319732,-0.2644317774888208,0,0,0,0,1,0,1,0,3
0.08671995909078384,-0.13177394744835724,-0.394236126221978,0.1321722201729838,-1.0057637364916368,-0.7145800162806393,-0.7145800162806393,-0.394236126221978,-0.13177394744835724,-0.9159167938860577,1,0,1,0,0,0,0,1,2
1.93438602624954,-0.9608795468824314,-0.6357751613016405,-1.2511640992314794,0.9942692937888751,0.9947739736506926,0.9947739736506926,-0.6357751613016405,-0.9608795468824314,0.8756670012063439,0,0,0,0,0,0,0,0,1
-0.7344649596464412,1.6964392010115492,1.7796151894949845,1.3425914996518897,-1.0057637364916368,-1.0861787097439723,-1.0861787097439723,1.7796151894949845,1.6964392010115492,-0.5901742856874392,1,0,0,0,0,1,1,0,3
-1.35035364869936,-0.40809633456981537,0.08884194393734703,-0.04074481975257353,0.9942692937888751,1.9609305766553586,1.9609305766553586,0.08884194393734703,-0.40809633456981537,2.178637034000818,1,0,0,1,0,0,0,1,1
-0.5291687299621349,0.7830248171300963,0.571920014096672,0.8238403798752162,0.9942692937888751,-0.04570236804663982,-0.04570236804663982,0.571920014096672,0.7830248171300963,0.1427463577594523,0,0,0,0,1,0,1,0,3
0.29201618877509006,-0.07446058659250393,-0.15269709114231547,0.4780063000241,-1.0057637364916368,-1.0861787097439723,-1.0861787097439723,-0.15269709114231547,-0.07446058659250393,-1.2416593020846762,1,0,1,0,0,0,0,1,2
1.5237935668809275,-1.0176391554594844,-0.877314196381303,-0.7324129794548051,0.9942692937888751,0.8461344962653595,0.8461344962653595,-0.877314196381303,-1.0176391554594844,0.63136012005738,0,0,0,0,0,0,0,0,1
-1.1450574190150538,1.7783945382740256,2.021154224574647,1.5155085395774486,-1.0057637364916368,-1.3091379258219722,-1.3091379258219722,2.021154224574647,1.7783945382740256,-0.7530455397867485,1,0,0,0,0,1,1,0,3
-0.32387250027782866,-0.4637484385892674,-0.6357751613016405,-0.38657889960368974,0.9942692937888751,0.40021606410935984,0.40021606410935984,-0.6357751613016405,-0.4637484385892674,0.22418198480910692,1,0,0,1,0,0,0,1,1
0.49731241845939633,-1.0446345790510094,-1.1188532314609656,-1.7699152190081529,-1.0057637364916368,-0.6402602775879727,-0.6402602775879727,-1.1188532314609656,-1.0446345790510094,-1.0787880479853669,0,1,0,0,0,0,0,0,2
-0.7344649596464412,0.9220166391090262,0.8134590491763345,1.1696744597263324,0.9942692937888751,-0.565940538895306,-0.565940538895306,0.8134590491763345,0.9220166391090262,-0.3458674045384754,0,0,0,0,1,0,1,0,3
0.08671995909078384,-0.15946156138838308,-0.394236126221978,-0.04074481975257353,-1.0057637364916368,-0.8632194936659725,-0.8632194936659725,-0.394236126221978,-0.15946156138838308,-1.0787880479853669,1,0,1,0,0,0,0,1,2
1.93438602624954,-0.9470357399124184,-0.6357751613016405,-1.2511640992314794,0.9942692937888751,0.920454234958026,0.920454234958026,-0.6357751613016405,-0.9470357399124184,0.7942313741566892,0,0,0,0,0,0,0,0,1
-0.7344649596464412,1.7241268149515752,1.7796151894949845,1.3425914996518897,-1.0057637364916368,-1.0118589710513057,-1.0118589710513057,1.7796151894949845,1.7241268149515752,-0.5087386586377847,1,0,0,0,0,1,1,0,3
-1.35035364869936,-0.38040872062978953,0.08884194393734703,0.1321722201729838,0.9942692937888751,2.035250315348025,2.035250315348025,0.08884194393734703,-0.38040872062978953,2.260072661050472,1,0,0,1,0,0,0,1,1
0.7026086481437026,-1.154554406392912,-1.360392266540628,-1.0782470593059212,-1.0057637364916368,-0.26866158412463964,-0.26866158412463964,-1.360392266540628,-1.154554406392912,-0.7530455397867485,0,1,0,0,0,0,0,0,2
-0.5291687299621349,0.8107124310701221,0.571920014096672,0.9967574198007735,0.9942692937888751,0.02861737064602679,0.02861737064602679,0.571920014096672,0.8107124310701221,0.22418198480910692,0,0,0,0,1,0,1,0,3
0.29201618877509006,-0.10214820053252976,-0.15269709114231547,0.4780063000241,-1.0057637364916368,-1.0118589710513057,-1.0118589710513057,-0.15269709114231547,-0.10214820053252976,-1.1602236750350217,1,0,1,0,0,0,0,1,2
1.5237935668809275,-1.0037953484894715,-0.877314196381303,-0.7324129794548051,0.9942692937888751,0.920454234958026,0.920454234958026,-0.877314196381303,-1.0037953484894715,0.7127957471070346,0,0,0,0,0,0,0,0,1
-1.1450574190150538,1.8060821522140513,2.021154224574647,1.5155085395774486,-1.0057637364916368,-1.2348181871293056,-1.2348181871293056,2.021154224574647,1.8060821522140513,-0.6716099127370938,1,0,0,0,0,1,1,0,3
-0.32387250027782866,-0.49143605252929323,-0.6357751613016405,-0.38657889960368974,0.9942692937888751,0.47453580280202645,0.47453580280202645,-0.6357751613016405,-0.49143605252929323,0.3056176118587615,1,0,0,1,0,0,0,1,1
0.49731241845939633,-1.0723221929910354,-1.1188532314609656,-1.596998179082595,-1.0057637364916368,-0.565940538895306,-0.565940538895306,-1.1188532314609656,-1.0723221929910354,-0.9973524209357123,0,1,0,0,0,0,0,0,2
-0.7344649596464412,0.949704253049052,0.8134590491763345,0.8238403798752162,0.9942692937888751,-0.4916208002026395,-0.4916208002026395,0.8134590491763345,0.949704253049052,-0.2644317774888208,0,0,0,0,1,0,1,0,3
-0.11857627059352242,-0.0471882868615784,0.08884194393734703,0.30508926009854265,-1.0057637364916368,-0.9375392323586391,-0.9375392323586391,0.08884194393734703,-0.0471882868615784,-0.9973524209357123,1,0,1,0,0,0,0,1,3
1.7290897965652339,-0.9064733854902806,-0.877314196381303,-0.9053300193803633,0.9942692937888751,0.7718147575726929,0.7718147575726929,-0.877314196381303,-0.9064733854902806,0.5499244930077254,0,0,0,0,0,0,0,0,1
-0.9397611893307474,1.446420047133116,1.2965371193356596,1.1696744597263324,-1.0057637364916368,-1.2348181871293056,-1.2348181871293056,1.2965371193356596,1.446420047133116,-0.9159167938860577,1,0,0,0,0,1,1,0,3
-1.555649878383666,-0.4352301962310406,-0.15269709114231547,-0.21366185967813162,0.9942692937888751,1.515012144499359,1.515012144499359,-0.15269709114231547,-0.4352301962310406,1.6085876446532354,1,0,0,1,0,0,0,1,1
0.9079048778280089,-1.126589916313486,-1.1188532314609656,-1.4240811391570367,-1.0057637364916368,-0.19434184543197303,-0.19434184543197303,-1.1188532314609656,-1.126589916313486,-0.5901742856874392,0,1,0,0,0,0,0,0,2
-0.32387250027782866,0.8652570305319732,0.3303809790170095,0.6509233399496589,0.9942692937888751,-0.34298132281730626,-0.34298132281730626,0.3303809790170095,0.8652570305319732,-0.2644317774888208,0,0,0,0,1,0,1,0,3
0.08671995909078384,-0.13177394744835724,-0.394236126221978,0.1321722201729838,-1.0057637364916368,-0.7145800162806393,-0.7145800162806393,-0.394236126221978,-0.13177394744835724,-0.9159167938860577,1,0,1,0,0,0,0,1,2
1.93438602624954,-0.9608795468824314,-0.6357751613016405,-1.2511640992314794,0.9942692937888751,0.9947739736506926,0.9947739736506926,-0.6357751613016405,-0.9608795468824314,0.8756670012063439,0,0,0,0,0,0,0,0,1
-0.7344649596464412,1.6964392010115492,1.7796151894949845,1.3425914996518897,-1.0057637364916368,-1.0861787097439723,-1.0861787097439723,1.7796151894949845,1.6964392010115492,-0.5901742856874392,1,0,0,0,0,1,1,0,3
-1.35035364869936,-0.40809633456981537,0.08884194393734703,-0.04074481975257353,0.9942692937888751,1.9609305766553586,1.9609305766553586,0.08884194393734703,-0.40809633456981537,2.178637034000818,1,0,0,1,0,0,0,1,1
0.7026086481437026,-1.182242020332938,-1.360392266540628,-1.596998179082595,-1.0057637364916368,-0.41730106150997287,-0.41730106150997287,-1.360392266540628,-1.182242020332938,-0.9159167938860577,0,1,0,0,0,0,0,0,2
-0.5291687299621349,0.7830248171300963,0.571920014096672,0.8238403798752162,0.9942692937888751,-0.04570236804663982,-0.04570236804663982,0.571920014096672,0.7830248171300963,0.1427463577594523,0,0,0,0,1,0,1,0,3
0.29201618877509006,-0.07446058659250393,-0.15269709114231547,0.4780063000241,-1.0057637364916368,-1.0861787097439723,-1.0861787097439723,-0.15269709114231547,-0.07446058659250393,-1.2416593020846762,1,0,1,0,0,0,0,1,2
1.5237935668809275,-1.0176391554594844,-0.877314196381303,-0.7324129794548051,0.9942692937888751,0.8461344962653595,0.8461344962653595,-0.877314196381303,-1.0176391554594844,0.63136012005738,0,0,0,0,0,0,0,0,1
-1.1450574190150538,1.7783945382740256,2.021154224574647,1.5155085395774486,-1.0057637364916368,-1.3091379258219722,-1.3091379258219722,2.021154224574647,1.7783945382740256,-0.7530455397867485,1,0,0,0,0,1,1,0,3
-0.32387250027782866,-0.4637484385892674,-0.6357751613016405,-0.38657889960368974,0.9942692937888751,0.40021606410935984,0.40021606410935984,-0.6357751613016405,-0.4637484385892674,0.22418198480910692,1,0,0,1,0,0,0,1,1
0.49731241845939633,-1.0446345790510094,-1.1188532314609656,-1.7699152190081529,-1.0057637364916368,-0.6402602775879727,-0.6402602775879727,-1.1188532314609656,-1.0446345790510094,-1.0787880479853669,0,1,0,0,0,0,0,0,2
-0.7344649596464412,0.9220166391090262,0.8134590491763345,1.1696744597263324,0.9942692937888751,-0.565940538895306,-0.565940538895306,0.8134590491763345,0.9220166391090262,-0.3458674045384754,0,0,0,0,1,0,1,0,3
0.08671995909078384,-0.15946156138838308,-0.394236126221978,-0.04074481975257353,-1.0057637364916368,-0.8632194936659725,-0.8632194936659725,-0.394236126221978,-0.15946156138838308,-1.0787880479853669,1,0,1,0,0,0,0,1,2
1.93438602624954,-0.9470357399124184,-0.6357751613016405,-1.2511640992314794,0.9942692937888751,0.920454234958026,0.920454234958026,-0.6357751613016405,-0.9470357399124184,0.7942313741566892,0,0,0,0,0,0,0,0,1
-0.7344649596464412,1.7241268149515752,1.7796151894949845,1.3425914996518897,-1.0057637364916368,-1.0118589710513057,-1.0118589710513057,1.7796151894949845,1.7241268149515752,-0.5087386586377847,1,0,0,0,0,1,1,0,3
-1.35035364869936,-0.38040872062978953,0.08884194393734703,0.1321722201729838,0.9942692937888751,2.035250315348025,2.035250315348025,0.08884194393734703,-0.38040872062978953,2.260072661050472,1,0,0,1,0,0,0,1,1
0.7026086481437026,-1.154554406392912,-1.360392266540628,-1.0782470593059212,-1.0057637364916368,-0.26866158412463964,-0.26866158412463964,-1.360392266540628,-1.154554406392912,-0.7530455397867485,0,1,0,0,0,0,0,0,2
-0.5291687299621349,0.8107124310701221,0.571920014096672,0.9967574198007735,0.9942692937888751,0.02861737064602679,0.02861737064602679,0.571920014096672,0.8107124310701221,0.22418198480910692,0,0,0,0,1,0,1,0,3
0.29201618877509006,-0.10214820053252976,-0.15269709114231547,0.4780063000241,-1.0057637364916368,-1.0118589710513057,-1.0118589710513057,-0.15269709114231547,-0.10214820053252976,-1.1602236750350217,1,0,1,0,0,0,0,1,2
1.5237935668809275,-1.0037953484894715,-0.877314196381303,-0.7324129794548051,0.9942692937888751,0.920454234958026,0.920454234958026,-0.877314196381303,-1.0037953484894715,0.7127957471070346,0,0,0,0,0,0,0,0,1
-1.1450574190150538,1.8060821522140513,2.021154224574647,1.5155085395774486,-1.0057637364916368,-1.2348181871293056,-1.2348181871293056,2.021154224574647,1.8060821522140513,-0.6716099127370938,1,0,0,0,0,1,1,0,3
-0.32387250027782866,-0.49143605252929323,-0.6357751613016405,-0.38657889960368974,0.9942692937888751,0.47453580280202645,0.47453580280202645,-0.6357751613016405,-0.49143605252929323,0.3056176118587615,1,0,0,1,0,0,0,1,1
0.49731241845939633,-1.0723221929910354,-1.1188532314609656,-1.596998179082595,-1.0057637364916368,-0.565940538895306,-0.565940538895306,-1.1188532314609656,-1.0723221929910354,-0.9973524209357123,0,1,0,0,0,0,0,0,2
-0.7344649596464412,0.949704253049052,0.8134590491763345,0.8238403798752162,0.9942692937888751,-0.4916208002026395,-0.4916208002026395,0.8134590491763345,0.949704253049052,-0.2644317774888208,0,0,0,0,1,0,1,0,3
-0.11857627059352242,-0.0471882868615784,0.08884194393734703,0.30508926009854265,-1.0057637364916368,-0.9375392323586391,-0.9375392323586391,0.08884194393734703,-0.0471882868615784,-0.9973524209357123,1,0,1,0,0,0,0,1,3
1.7290897965652339,-0.9064733854902806,-0.877314196381303,-0.9053300193803633,0.9942692937888751,0.7718147575726929,0.7718147575726929,-0.877314196381303,-0.9064733854902806,0.5499244930077254,0,0,0,0,0,0,0,0,1
